fid,alignment,distance,angle,elev_1,quatbase_1,overburden_m,fid_2,ID,SYMBOL,EINHEIT,GRUPPE,SUBGRUPPE,LITHO_SYMB,LITHOLOGIE,LITHOLOG_1,SYSTEM,SERIE1,SUBSERIE1,STUFE1,SUBSTUFE1,SERIE2,SUBSERIE2,STUFE2,SUBSTUFE2,BEARBEITUN,AENDERUNGS,AKTUALISIE,GE_NR,Shape_Leng,Shape_Area
"194",alignment,3500,179.574544110743,290.690002441406,273.931793212891,16.7582092285156,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"195",alignment,3510,179.574544110743,292.100006103516,274.259124755859,17.8408813476563,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"196",alignment,3520,179.574544110743,292.25,274.58642578125,17.66357421875,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"197",alignment,3530,179.574544110743,292.290008544922,274.913757324219,17.3762512207031,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"198",alignment,3540,179.574544110743,292.25,275.241058349609,17.0089416503906,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"199",alignment,3550,179.574544110743,292.279998779297,275.568359375,16.7116394042969,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"200",alignment,3560,179.574544110743,292.390014648438,275.895690917969,16.4943237304688,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"201",alignment,3570,179.574544110743,292.510009765625,276.222991943359,16.2870178222656,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"202",alignment,3580,179.574544110743,292.579986572266,276.550323486328,16.0296630859375,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"203",alignment,3590,179.574544110743,292.790008544922,276.877624511719,15.9123840332031,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"204",alignment,3600,179.574544110743,292.950012207031,277.204956054688,15.7450561523438,"7","9102",dfrsfkk,"Schmidthof-Formation, Frasnes-Knollenkalk","-","-",Kst,Kalkstein,"Kalkstein; wenig Mergelstein; wenig Tonstein",Devon,Oberdevon,"-",Frasnium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"464300",15922.4609881,2217093.65687
"205",alignment,3610,179.574544110743,293.119995117188,277.507415771484,15.6125793457031,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"206",alignment,3620,179.574544110743,293.220001220703,277.834716796875,15.3852844238281,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"207",alignment,3630,179.574544110743,293.670013427734,278.162048339844,15.5079650878906,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"208",alignment,3640,179.574544110743,294.920013427734,278.489349365234,16.4306640625,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"209",alignment,3650,179.574544110743,293.489990234375,278.816680908203,14.6733093261719,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"210",alignment,3660,179.574544110743,283.390014648438,279.143981933594,4.24603271484375,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"211",alignment,3670,179.574544110743,269.019989013672,279.471313476563,-10.4513244628906,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"212",alignment,3680,179.574544110743,268.5,279.798614501953,-11.2986145019531,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"213",alignment,3690,179.574544110743,268.630004882813,280.125915527344,-11.4959106445313,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"214",alignment,3700,179.574544110743,270.679992675781,280.453247070313,-9.77325439453125,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"215",alignment,3710,179.574544110743,273,280.780548095703,-7.78054809570313,"8","9103",dvfrmk,Massenkalk (ungegliedert),"-","-",Kst+Dst,Kalkstein und Dolomitstein,Kalkstein und Dolomitstein,Devon,Mitteldevon,"-",Givetium,"-",Oberdevon,"-",Frasnium,"-",2010/07/29,2020/08/04,2021/02/26,"469000",14257.5497147,1866485.54028
"216",alignment,1110,179.574544110743,253.919998168945,244.555557250977,9.36444091796875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"217",alignment,1120,179.574544110743,253.699996948242,244.247695922852,9.45230102539063,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"218",alignment,1130,179.574544110743,253.720001220703,243.939834594727,9.78016662597656,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"219",alignment,1140,179.574544110743,252.169998168945,243.631973266602,8.53802490234375,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"220",alignment,1150,179.574544110743,252.080001831055,243.324111938477,8.75588989257813,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"221",alignment,1160,179.574544110743,251.800003051758,242.934265136719,8.86573791503906,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"222",alignment,1170,179.574544110743,251.5,242.495956420898,9.00404357910156,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"223",alignment,1180,179.574544110743,251.190002441406,242.057632446289,9.13236999511719,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"224",alignment,1190,179.574544110743,250.929992675781,241.587036132813,9.34295654296875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"225",alignment,1200,179.574544110743,250.839996337891,241.148727416992,9.69126892089844,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"226",alignment,1210,179.574544110743,248.350006103516,240.710418701172,7.63958740234375,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"227",alignment,1220,179.574544110743,243.190002441406,240.272109985352,2.91789245605469,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"228",alignment,1230,179.574544110743,240.880004882813,238.17366027832,2.70634460449219,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"229",alignment,1240,179.574544110743,235.800003051758,234.510879516602,1.28912353515625,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"230",alignment,1250,179.574544110743,231.589996337891,232.103713989258,-0.513717651367188,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"231",alignment,1260,179.574544110743,230.830001831055,230,0.830001831054688,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"232",alignment,1270,179.574544110743,228.990005493164,230,-1.00999450683594,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"233",alignment,1280,179.574544110743,230.179992675781,230,0.17999267578125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"234",alignment,1290,179.574544110743,229.929992675781,230,-0.07000732421875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"235",alignment,1300,179.574544110743,229.970001220703,230,-0.029998779296875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"236",alignment,1310,179.574544110743,230.210006713867,230,0.210006713867188,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"237",alignment,1320,179.574544110743,230.320007324219,230,0.32000732421875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"238",alignment,1330,179.574544110743,230.350006103516,230,0.350006103515625,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"239",alignment,1340,179.574544110743,231.460006713867,230,1.46000671386719,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"240",alignment,1350,179.574544110743,232.960006713867,230,2.96000671386719,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"241",alignment,1360,179.574544110743,234.720001220703,230,4.72000122070313,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"242",alignment,1370,179.574544110743,236.690002441406,229.958435058594,6.7315673828125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"243",alignment,1380,179.574544110743,238.759994506836,229.873947143555,8.88604736328125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"244",alignment,1390,179.574544110743,240.720001220703,229.789443969727,10.9305572509766,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"245",alignment,1400,179.574544110743,242.589996337891,229.704940795898,12.8850555419922,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"246",alignment,1410,179.574544110743,244.850006103516,229.62043762207,15.2295684814453,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"247",alignment,1420,179.574544110743,246.630004882813,229.535934448242,17.0940704345703,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"248",alignment,1430,179.574544110743,247.100006103516,229.451431274414,17.6485748291016,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"249",alignment,1440,179.574544110743,248.490005493164,229.366928100586,19.1230773925781,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"250",alignment,1450,179.574544110743,250.800003051758,229.304534912109,21.4954681396484,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"251",alignment,1460,179.574544110743,252.089996337891,229.253112792969,22.8368835449219,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"252",alignment,1470,179.574544110743,252.330001831055,229.568115234375,22.7618865966797,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"253",alignment,1480,179.574544110743,253.270004272461,229.981063842773,23.2889404296875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"254",alignment,1490,179.574544110743,254.570007324219,230.39404296875,24.1759643554688,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"255",alignment,1500,179.574544110743,255.660003662109,230.807006835938,24.8529968261719,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"256",alignment,1510,179.574544110743,256.200012207031,231.219970703125,24.9800415039063,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"257",alignment,1520,179.574544110743,256.380004882813,231.632934570313,24.7470703125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"258",alignment,1530,179.574544110743,256.429992675781,232.0458984375,24.3840942382813,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"259",alignment,1540,179.574544110743,256.339996337891,232.458862304688,23.8811340332031,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"260",alignment,1550,179.574544110743,256.329986572266,232.815216064453,23.5147705078125,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"261",alignment,1560,179.574544110743,256.429992675781,232.970962524414,23.4590301513672,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
"262",alignment,1570,179.574544110743,256.609985351563,233.126708984375,23.4832763671875,"10","9100",dfaes-ev,Esneux-Formation bis Evieux-Formation (Condroz-Sandstein),Condroz-Gruppe,"-",Sst,Sandstein,"Sandstein; vereinzelt Kalkstein und Dolomitstein",Devon,Oberdevon,"-",Famennium,"-","-","-","-","-",2010/07/29,2020/08/04,2021/02/26,"446300",19048.2164663,6959904.18553
